predictor,PrcIncMSE,metric,region,iteration
pet_mm_cy.previous,4.044334391863054,peak2z_length,North Great Plains,4
pet_mm_jas.previous,3.474190608890001,peak2z_length,North Great Plains,4
pet_mm_ond.previous,1.407607491366014,peak2z_length,North Great Plains,4
pet_mm_jfm.previous,4.055788198265173,peak2z_length,North Great Plains,4
pet_mm_amj.previous,0.7735964012002073,peak2z_length,North Great Plains,4
T_max_c_cy.previous,2.173313776018885,peak2z_length,North Great Plains,4
T_max_c_jas.previous,4.288125824724677,peak2z_length,North Great Plains,4
T_max_c_ond.previous,4.900722648947867,peak2z_length,North Great Plains,4
T_max_c_jfm.previous,1.6958182734752054,peak2z_length,North Great Plains,4
T_max_c_amj.previous,0.8801427016004029,peak2z_length,North Great Plains,4
swe_mm_cy.previous,2.978692580020575,peak2z_length,North Great Plains,4
swe_mm_jas.previous,-1.2492090747739242,peak2z_length,North Great Plains,4
swe_mm_ond.previous,1.3589486865794058,peak2z_length,North Great Plains,4
swe_mm_jfm.previous,2.0824238632775653,peak2z_length,North Great Plains,4
swe_mm_amj.previous,1.063047621118501,peak2z_length,North Great Plains,4
p.pet_cy.previous,3.805480172449212,peak2z_length,North Great Plains,4
swe.p_cy.previous,1.220072953984825,peak2z_length,North Great Plains,4
p.pet_jfm.previous,2.51827127021868,peak2z_length,North Great Plains,4
swe.p_jfm.previous,1.9703676852527057,peak2z_length,North Great Plains,4
p.pet_amj.previous,-1.2955139534048072,peak2z_length,North Great Plains,4
swe.p_amj.previous,2.260112049962429,peak2z_length,North Great Plains,4
p.pet_jas.previous,3.7655256990566905,peak2z_length,North Great Plains,4
swe.p_jas.previous,-1.7150454757452471,peak2z_length,North Great Plains,4
p.pet_ond.previous,2.753931064271709,peak2z_length,North Great Plains,4
swe.p_ond.previous,1.8509736243992199,peak2z_length,North Great Plains,4
dams_n,5.458785961042368,peak2z_length,North Great Plains,4
maxstorage_af,8.7791531285852,peak2z_length,North Great Plains,4
normstorage_af,7.129433783117869,peak2z_length,North Great Plains,4
majordams_n,3.6216191325456686,peak2z_length,North Great Plains,4
wuse_mm,3.044114568289182,peak2z_length,North Great Plains,4
irrig_prc,5.070566106301495,peak2z_length,North Great Plains,4
lulc_water_prc,7.989430262576503,peak2z_length,North Great Plains,4
lulc_dev_prc,2.9738092204870252,peak2z_length,North Great Plains,4
lulc_wetland_prc,6.955647381819814,peak2z_length,North Great Plains,4
lulc_forest_prc,5.4856901700128455,peak2z_length,North Great Plains,4
lulc_barren_prc,5.848230118939637,peak2z_length,North Great Plains,4
lulc_grass_prc,3.4646475451669647,peak2z_length,North Great Plains,4
lulc_ag_prc,2.172801304002628,peak2z_length,North Great Plains,4
drain_sqkm,2.5388260420610345,peak2z_length,North Great Plains,4
elev_mean_m_basin,5.154656656711519,peak2z_length,North Great Plains,4
slope_pct,3.106556201576971,peak2z_length,North Great Plains,4
awcave,3.6700637177852076,peak2z_length,North Great Plains,4
permave,10.39539304548389,peak2z_length,North Great Plains,4
topwet,4.161233815266533,peak2z_length,North Great Plains,4
depth_bedrock_m,6.085575613633835,peak2z_length,North Great Plains,4
porosity,6.6152095193524,peak2z_length,North Great Plains,4
storage_m,4.868761242891351,peak2z_length,North Great Plains,4
clayave,7.886094898338027,peak2z_length,North Great Plains,4
siltave,6.596515220615067,peak2z_length,North Great Plains,4
sandave,5.670809386580364,peak2z_length,North Great Plains,4
p_mm_cy,2.6932569383916025,peak2z_length,North Great Plains,5
p_mm_jas,2.460674174572472,peak2z_length,North Great Plains,5
p_mm_ond,3.3518282650382063,peak2z_length,North Great Plains,5
p_mm_jfm,-0.46624651013582796,peak2z_length,North Great Plains,5
p_mm_amj,2.1722378192822402,peak2z_length,North Great Plains,5
pet_mm_cy,4.132029554064232,peak2z_length,North Great Plains,5
pet_mm_jas,1.959159121586761,peak2z_length,North Great Plains,5
pet_mm_ond,2.7311501514907337,peak2z_length,North Great Plains,5
pet_mm_jfm,3.001956490071696,peak2z_length,North Great Plains,5
pet_mm_amj,0.3513375285170301,peak2z_length,North Great Plains,5
T_max_c_cy,4.450565422034501,peak2z_length,North Great Plains,5
T_max_c_jas,1.4277050459218703,peak2z_length,North Great Plains,5
T_max_c_ond,2.0314156459090302,peak2z_length,North Great Plains,5
T_max_c_jfm,4.949930728161925,peak2z_length,North Great Plains,5
T_max_c_amj,0.6691726013402356,peak2z_length,North Great Plains,5
swe_mm_cy,1.8041217740968007,peak2z_length,North Great Plains,5
swe_mm_jas,-0.19485184129844563,peak2z_length,North Great Plains,5
swe_mm_ond,1.994189017556202,peak2z_length,North Great Plains,5
swe_mm_jfm,3.568240188719102,peak2z_length,North Great Plains,5
swe_mm_amj,2.189120100088277,peak2z_length,North Great Plains,5
p.pet_cy,4.379831503488088,peak2z_length,North Great Plains,5
swe.p_cy,2.3754681250622043,peak2z_length,North Great Plains,5
p.pet_jfm,2.236175556898929,peak2z_length,North Great Plains,5
swe.p_jfm,2.896405122553591,peak2z_length,North Great Plains,5
p.pet_amj,0.6883589422841773,peak2z_length,North Great Plains,5
swe.p_amj,1.7652013074111708,peak2z_length,North Great Plains,5
p.pet_jas,3.163764771638267,peak2z_length,North Great Plains,5
swe.p_jas,-0.4798077449749644,peak2z_length,North Great Plains,5
p.pet_ond,3.346131587791146,peak2z_length,North Great Plains,5
swe.p_ond,2.4581173884018304,peak2z_length,North Great Plains,5
p_mm_cy.previous,2.756632038015886,peak2z_length,North Great Plains,5
p_mm_jas.previous,5.017715648087038,peak2z_length,North Great Plains,5
p_mm_ond.previous,1.371703629539664,peak2z_length,North Great Plains,5
