mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric,region_rf
4,250,15,rmse,standard,57.92779429395191,5,0.5909163902998639,Preprocessor1_Model281,annualnoflowdays,National
4,250,15,rsq,standard,0.7357077215889948,5,0.005206685242194708,Preprocessor1_Model281,annualnoflowdays,National
4,450,15,mae,standard,41.57529237650121,5,0.4277060741203991,Preprocessor1_Model282,annualnoflowdays,National
4,450,15,rmse,standard,57.91860355217034,5,0.6151178980993953,Preprocessor1_Model282,annualnoflowdays,National
4,450,15,rsq,standard,0.7358091027826226,5,0.005170122622777211,Preprocessor1_Model282,annualnoflowdays,National
4,650,15,mae,standard,41.55004323053133,5,0.40236122824449555,Preprocessor1_Model283,annualnoflowdays,National
4,650,15,rmse,standard,57.90258867229726,5,0.5969227884444032,Preprocessor1_Model283,annualnoflowdays,National
4,650,15,rsq,standard,0.7361198173554513,5,0.005091472362033825,Preprocessor1_Model283,annualnoflowdays,National
4,850,15,mae,standard,41.556739339167834,5,0.42624624140324757,Preprocessor1_Model284,annualnoflowdays,National
4,850,15,rmse,standard,57.89509908423383,5,0.6021207190583222,Preprocessor1_Model284,annualnoflowdays,National
4,850,15,rsq,standard,0.7362480247738761,5,0.005141988858274648,Preprocessor1_Model284,annualnoflowdays,National
4,1050,15,mae,standard,41.55339411026893,5,0.41173961887813104,Preprocessor1_Model285,annualnoflowdays,National
4,1050,15,rmse,standard,57.879025842456755,5,0.6090189158970213,Preprocessor1_Model285,annualnoflowdays,National
4,1050,15,rsq,standard,0.7364580298367814,5,0.005248089091312076,Preprocessor1_Model285,annualnoflowdays,National
4,1250,15,mae,standard,41.547306437698246,5,0.422626833008738,Preprocessor1_Model286,annualnoflowdays,National
4,1250,15,rmse,standard,57.868097907697155,5,0.6040334705876326,Preprocessor1_Model286,annualnoflowdays,National
4,1250,15,rsq,standard,0.7365808674522272,5,0.005189310715717634,Preprocessor1_Model286,annualnoflowdays,National
4,1450,15,mae,standard,41.51065231023034,5,0.41202148458954924,Preprocessor1_Model287,annualnoflowdays,National
4,1450,15,rmse,standard,57.822494440213305,5,0.5900395990727004,Preprocessor1_Model287,annualnoflowdays,National
4,1450,15,rsq,standard,0.7369949900357851,5,0.005110670360485405,Preprocessor1_Model287,annualnoflowdays,National
4,1650,15,mae,standard,41.54103045833696,5,0.4109375793946089,Preprocessor1_Model288,annualnoflowdays,National
4,1650,15,rmse,standard,57.88448197216902,5,0.5918438113110979,Preprocessor1_Model288,annualnoflowdays,National
4,1650,15,rsq,standard,0.7362986107886649,5,0.005160520158121569,Preprocessor1_Model288,annualnoflowdays,National
6,250,15,mae,standard,41.46293396978759,5,0.4011878450880876,Preprocessor1_Model289,annualnoflowdays,National
6,250,15,rmse,standard,57.93668990391041,5,0.5625713920284181,Preprocessor1_Model289,annualnoflowdays,National
6,250,15,rsq,standard,0.7340938152835954,5,0.004739793933461007,Preprocessor1_Model289,annualnoflowdays,National
6,450,15,mae,standard,41.37703620260559,5,0.38615293422620883,Preprocessor1_Model290,annualnoflowdays,National
6,450,15,rmse,standard,57.824197555130425,5,0.5571902078761962,Preprocessor1_Model290,annualnoflowdays,National
6,450,15,rsq,standard,0.7355417706362214,5,0.004610213256824988,Preprocessor1_Model290,annualnoflowdays,National
6,650,15,mae,standard,41.35574846854756,5,0.3874073061802323,Preprocessor1_Model291,annualnoflowdays,National
6,650,15,rmse,standard,57.82811533278097,5,0.5419481916879345,Preprocessor1_Model291,annualnoflowdays,National
6,650,15,rsq,standard,0.735536494237343,5,0.004436113547069419,Preprocessor1_Model291,annualnoflowdays,National
6,850,15,mae,standard,41.403392772885795,5,0.40657011495457945,Preprocessor1_Model292,annualnoflowdays,National
6,850,15,rmse,standard,57.87551966754281,5,0.5650525047341077,Preprocessor1_Model292,annualnoflowdays,National
6,850,15,rsq,standard,0.7350490702098359,5,0.004668779349526532,Preprocessor1_Model292,annualnoflowdays,National
6,1050,15,mae,standard,41.356244638562195,5,0.37861851351846876,Preprocessor1_Model293,annualnoflowdays,National
6,1050,15,rmse,standard,57.788936539539506,5,0.5314384755649422,Preprocessor1_Model293,annualnoflowdays,National
6,1050,15,rsq,standard,0.7359700556637268,5,0.004362059687263379,Preprocessor1_Model293,annualnoflowdays,National
6,1250,15,mae,standard,41.441202279927154,5,0.3830545126287965,Preprocessor1_Model294,annualnoflowdays,National
6,1250,15,rmse,standard,57.863220410551094,5,0.541918786501079,Preprocessor1_Model294,annualnoflowdays,National
6,1250,15,rsq,standard,0.7353223191470529,5,0.004518891893605479,Preprocessor1_Model294,annualnoflowdays,National
6,1450,15,mae,standard,41.3907935562215,5,0.40789533089043767,Preprocessor1_Model295,annualnoflowdays,National
6,1450,15,rmse,standard,57.808901935988764,5,0.556902552676467,Preprocessor1_Model295,annualnoflowdays,National
6,1450,15,rsq,standard,0.7357957732484846,5,0.004593559432503557,Preprocessor1_Model295,annualnoflowdays,National
6,1650,15,mae,standard,41.3840847842015,5,0.3823199049625537,Preprocessor1_Model296,annualnoflowdays,National
6,1650,15,rmse,standard,57.808884033732866,5,0.5372841958936523,Preprocessor1_Model296,annualnoflowdays,National
6,1650,15,rsq,standard,0.7358471147360928,5,0.004406277923398953,Preprocessor1_Model296,annualnoflowdays,National
7,250,15,mae,standard,41.42293979352502,5,0.4348298005180293,Preprocessor1_Model297,annualnoflowdays,National
7,250,15,rmse,standard,57.94398395312631,5,0.6238825146677482,Preprocessor1_Model297,annualnoflowdays,National
7,250,15,rsq,standard,0.7337423927922004,5,0.005200291425355052,Preprocessor1_Model297,annualnoflowdays,National
7,450,15,mae,standard,41.373584180183016,5,0.39481772507284363,Preprocessor1_Model298,annualnoflowdays,National
7,450,15,rmse,standard,57.876365468116546,5,0.5392777890084934,Preprocessor1_Model298,annualnoflowdays,National
7,450,15,rsq,standard,0.7345716771547566,5,0.0043170652888895825,Preprocessor1_Model298,annualnoflowdays,National
7,650,15,mae,standard,41.3546178628549,5,0.3768152004061119,Preprocessor1_Model299,annualnoflowdays,National
7,650,15,rmse,standard,57.82796242331429,5,0.5207033921123868,Preprocessor1_Model299,annualnoflowdays,National
7,650,15,rsq,standard,0.735036135431918,5,0.004045247418711465,Preprocessor1_Model299,annualnoflowdays,National
7,850,15,mae,standard,41.30210716462861,5,0.3911924082969112,Preprocessor1_Model300,annualnoflowdays,National
7,850,15,rmse,standard,57.78855657023322,5,0.5285717037239274,Preprocessor1_Model300,annualnoflowdays,National
7,850,15,rsq,standard,0.7355760702804992,5,0.004302312570226615,Preprocessor1_Model300,annualnoflowdays,National
7,1050,15,mae,standard,41.2995676227051,5,0.38859401698883417,Preprocessor1_Model301,annualnoflowdays,National
7,1050,15,rmse,standard,57.767964571639034,5,0.5299976291797588,Preprocessor1_Model301,annualnoflowdays,National
7,1050,15,rsq,standard,0.7356289905704392,5,0.004332279710206302,Preprocessor1_Model301,annualnoflowdays,National
7,1250,15,mae,standard,41.31559647339285,5,0.39750136639996514,Preprocessor1_Model302,annualnoflowdays,National
7,1250,15,rmse,standard,57.80082962839697,5,0.5484143799170577,Preprocessor1_Model302,annualnoflowdays,National
7,1250,15,rsq,standard,0.7354656392833214,5,0.004351460969790095,Preprocessor1_Model302,annualnoflowdays,National
7,1450,15,mae,standard,41.322518615701355,5,0.4050882355499441,Preprocessor1_Model303,annualnoflowdays,National
7,1450,15,rmse,standard,57.7861679495883,5,0.5497184387603283,Preprocessor1_Model303,annualnoflowdays,National
7,1450,15,rsq,standard,0.7355083139342278,5,0.004468724680060613,Preprocessor1_Model303,annualnoflowdays,National
7,1650,15,mae,standard,41.34414935694025,5,0.38481528660254677,Preprocessor1_Model304,annualnoflowdays,National
7,1650,15,rmse,standard,57.84395201966454,5,0.5349901443871037,Preprocessor1_Model304,annualnoflowdays,National
7,1650,15,rsq,standard,0.7348232596858767,5,0.004368474299038455,Preprocessor1_Model304,annualnoflowdays,National
8,250,15,mae,standard,41.31058649964529,5,0.4139432920516258,Preprocessor1_Model305,annualnoflowdays,National
8,250,15,rmse,standard,57.86862016756369,5,0.5636393500405557,Preprocessor1_Model305,annualnoflowdays,National
8,250,15,rsq,standard,0.7337719015603532,5,0.004534360434614208,Preprocessor1_Model305,annualnoflowdays,National
8,450,15,mae,standard,41.36749987072755,5,0.3567609477863913,Preprocessor1_Model306,annualnoflowdays,National
8,450,15,rmse,standard,57.94962220483365,5,0.49411173236100264,Preprocessor1_Model306,annualnoflowdays,National
8,450,15,rsq,standard,0.733096768899337,5,0.003818878832078308,Preprocessor1_Model306,annualnoflowdays,National
8,650,15,mae,standard,41.30826687826233,5,0.4060448214712601,Preprocessor1_Model307,annualnoflowdays,National
8,650,15,rmse,standard,57.85095711082635,5,0.5607744036247483,Preprocessor1_Model307,annualnoflowdays,National
8,650,15,rsq,standard,0.7342537181874316,5,0.0045085933323770234,Preprocessor1_Model307,annualnoflowdays,National
8,850,15,mae,standard,41.29608732152941,5,0.3651968213781074,Preprocessor1_Model308,annualnoflowdays,National
8,850,15,rmse,standard,57.836845595146784,5,0.4962077109759893,Preprocessor1_Model308,annualnoflowdays,National
8,850,15,rsq,standard,0.734395193120045,5,0.003894822593764751,Preprocessor1_Model308,annualnoflowdays,National
8,1050,15,mae,standard,41.31578602147816,5,0.41111039953624234,Preprocessor1_Model309,annualnoflowdays,National
8,1050,15,rmse,standard,57.84256703302362,5,0.55004842523504,Preprocessor1_Model309,annualnoflowdays,National
8,1050,15,rsq,standard,0.7344427254695617,5,0.004467883340119334,Preprocessor1_Model309,annualnoflowdays,National
8,1250,15,mae,standard,41.28711101770234,5,0.3952126517208411,Preprocessor1_Model310,annualnoflowdays,National
8,1250,15,rmse,standard,57.846451284119276,5,0.5356801477542509,Preprocessor1_Model310,annualnoflowdays,National
8,1250,15,rsq,standard,0.7343465438380012,5,0.004329615257916982,Preprocessor1_Model310,annualnoflowdays,National
8,1450,15,mae,standard,41.3118362730335,5,0.37965746226782504,Preprocessor1_Model311,annualnoflowdays,National
8,1450,15,rmse,standard,57.840038875142575,5,0.5209021798200528,Preprocessor1_Model311,annualnoflowdays,National
8,1450,15,rsq,standard,0.7345183531965725,5,0.004167285841325777,Preprocessor1_Model311,annualnoflowdays,National
8,1650,15,mae,standard,41.28950821229585,5,0.3913458843962113,Preprocessor1_Model312,annualnoflowdays,National
8,1650,15,rmse,standard,57.83985197857885,5,0.5295339668260525,Preprocessor1_Model312,annualnoflowdays,National
8,1650,15,rsq,standard,0.7344364011832616,5,0.00427772763288927,Preprocessor1_Model312,annualnoflowdays,National
10,250,15,mae,standard,41.30003724118276,5,0.39136444737280324,Preprocessor1_Model313,annualnoflowdays,National
10,250,15,rmse,standard,57.97099656247933,5,0.49494100061066787,Preprocessor1_Model313,annualnoflowdays,National
10,250,15,rsq,standard,0.7317874064902947,5,0.0038872759081725046,Preprocessor1_Model313,annualnoflowdays,National
10,450,15,mae,standard,41.215138188191744,5,0.40117095223940175,Preprocessor1_Model314,annualnoflowdays,National
10,450,15,rmse,standard,57.85512904134876,5,0.5258181246702623,Preprocessor1_Model314,annualnoflowdays,National
10,450,15,rsq,standard,0.733221797174284,5,0.003954726612663895,Preprocessor1_Model314,annualnoflowdays,National
10,650,15,mae,standard,41.2108241173463,5,0.38279569990245615,Preprocessor1_Model315,annualnoflowdays,National
10,650,15,rmse,standard,57.87351847691116,5,0.5110233164026814,Preprocessor1_Model315,annualnoflowdays,National
10,650,15,rsq,standard,0.7330491324349397,5,0.0039798999173147696,Preprocessor1_Model315,annualnoflowdays,National
10,850,15,mae,standard,41.25408202464987,5,0.3795743408807752,Preprocessor1_Model316,annualnoflowdays,National
10,850,15,rmse,standard,57.89612484101453,5,0.4965917025856407,Preprocessor1_Model316,annualnoflowdays,National
10,850,15,rsq,standard,0.7330518169240534,5,0.0038705992751274436,Preprocessor1_Model316,annualnoflowdays,National
10,1050,15,mae,standard,41.182780442919324,5,0.3796865180572194,Preprocessor1_Model317,annualnoflowdays,National
10,1050,15,rmse,standard,57.819731626819866,5,0.5020281048102837,Preprocessor1_Model317,annualnoflowdays,National
10,1050,15,rsq,standard,0.7336591238175311,5,0.003930897426135391,Preprocessor1_Model317,annualnoflowdays,National
10,1250,15,mae,standard,41.198946592572526,5,0.38450426232264584,Preprocessor1_Model318,annualnoflowdays,National
10,1250,15,rmse,standard,57.8357725675969,5,0.5336570590066572,Preprocessor1_Model318,annualnoflowdays,National
10,1250,15,rsq,standard,0.7335223923293115,5,0.004196137614019033,Preprocessor1_Model318,annualnoflowdays,National
10,1450,15,mae,standard,41.20472042303219,5,0.3883713961888409,Preprocessor1_Model319,annualnoflowdays,National
10,1450,15,rmse,standard,57.85067100374198,5,0.5139621188581396,Preprocessor1_Model319,annualnoflowdays,National
10,1450,15,rsq,standard,0.7333386564061046,5,0.003973563136404897,Preprocessor1_Model319,annualnoflowdays,National
10,1650,15,mae,standard,41.22210992977938,5,0.3859559278820938,Preprocessor1_Model320,annualnoflowdays,National
10,1650,15,rmse,standard,57.85626360135262,5,0.5159425466865973,Preprocessor1_Model320,annualnoflowdays,National
10,1650,15,rsq,standard,0.7333733195845679,5,0.004027167575746223,Preprocessor1_Model320,annualnoflowdays,National
1,250,18,mae,standard,45.38092093978678,5,0.5043018161566013,Preprocessor1_Model321,annualnoflowdays,National
1,250,18,rmse,standard,61.55636893138203,5,0.7248626060345017,Preprocessor1_Model321,annualnoflowdays,National
1,250,18,rsq,standard,0.7113793201430263,5,0.007466024138903916,Preprocessor1_Model321,annualnoflowdays,National
1,450,18,mae,standard,45.26743018577703,5,0.4751403961304055,Preprocessor1_Model322,annualnoflowdays,National
1,450,18,rmse,standard,61.44332452970876,5,0.6752583498828462,Preprocessor1_Model322,annualnoflowdays,National
1,450,18,rsq,standard,0.7126123828938802,5,0.006841091995535232,Preprocessor1_Model322,annualnoflowdays,National
1,650,18,mae,standard,45.22299335772253,5,0.4736105186075065,Preprocessor1_Model323,annualnoflowdays,National
1,650,18,rmse,standard,61.36787313584826,5,0.6787875977085366,Preprocessor1_Model323,annualnoflowdays,National
1,650,18,rsq,standard,0.7135747807358473,5,0.0070154610376941635,Preprocessor1_Model323,annualnoflowdays,National
1,850,18,mae,standard,45.2621045546627,5,0.4685121146710969,Preprocessor1_Model324,annualnoflowdays,National
1,850,18,rmse,standard,61.399708494366614,5,0.6792557118305913,Preprocessor1_Model324,annualnoflowdays,National
1,850,18,rsq,standard,0.7133668734191528,5,0.006986751255638993,Preprocessor1_Model324,annualnoflowdays,National
1,1050,18,mae,standard,45.286262406078,5,0.5073009166212931,Preprocessor1_Model325,annualnoflowdays,National
1,1050,18,rmse,standard,61.42902806540934,5,0.7064467943068334,Preprocessor1_Model325,annualnoflowdays,National
1,1050,18,rsq,standard,0.7131259843690888,5,0.0072735505254354505,Preprocessor1_Model325,annualnoflowdays,National
1,1250,18,mae,standard,45.27548468994833,5,0.49391157575668565,Preprocessor1_Model326,annualnoflowdays,National
1,1250,18,rmse,standard,61.39613797760621,5,0.6972799665899873,Preprocessor1_Model326,annualnoflowdays,National
1,1250,18,rsq,standard,0.7135083413149209,5,0.007091018750548878,Preprocessor1_Model326,annualnoflowdays,National
1,1450,18,mae,standard,45.291677945400274,5,0.5003618306988501,Preprocessor1_Model327,annualnoflowdays,National
1,1450,18,rmse,standard,61.407813978140425,5,0.6967874903191815,Preprocessor1_Model327,annualnoflowdays,National
1,1450,18,rsq,standard,0.7134466420480695,5,0.006931338743044084,Preprocessor1_Model327,annualnoflowdays,National
1,1650,18,mae,standard,45.27697552430776,5,0.47437147632266047,Preprocessor1_Model328,annualnoflowdays,National
1,1650,18,rmse,standard,61.407412281135564,5,0.6737973713825712,Preprocessor1_Model328,annualnoflowdays,National
1,1650,18,rsq,standard,0.7133683589256825,5,0.006990193103837357,Preprocessor1_Model328,annualnoflowdays,National
2,250,18,mae,standard,42.94100685471497,5,0.4508374912007326,Preprocessor1_Model329,annualnoflowdays,National
2,250,18,rmse,standard,59.219128897506224,5,0.6361220668303725,Preprocessor1_Model329,annualnoflowdays,National
2,250,18,rsq,standard,0.7271446297104407,5,0.005990030207744876,Preprocessor1_Model329,annualnoflowdays,National
2,450,18,mae,standard,42.97710118759782,5,0.4407890445291253,Preprocessor1_Model330,annualnoflowdays,National
2,450,18,rmse,standard,59.24711457153213,5,0.6421218514334586,Preprocessor1_Model330,annualnoflowdays,National
2,450,18,rsq,standard,0.7272027087232042,5,0.006035422004798519,Preprocessor1_Model330,annualnoflowdays,National
2,650,18,mae,standard,42.8982312528691,5,0.4480584142392096,Preprocessor1_Model331,annualnoflowdays,National
2,650,18,rmse,standard,59.176037020325815,5,0.6474441738889828,Preprocessor1_Model331,annualnoflowdays,National
2,650,18,rsq,standard,0.7277809018806832,5,0.006089540102356621,Preprocessor1_Model331,annualnoflowdays,National
2,850,18,mae,standard,42.865191099937114,5,0.4606192085386677,Preprocessor1_Model332,annualnoflowdays,National
2,850,18,rmse,standard,59.11702467837231,5,0.6707289729044618,Preprocessor1_Model332,annualnoflowdays,National
2,850,18,rsq,standard,0.7284702988979985,5,0.006415147839639629,Preprocessor1_Model332,annualnoflowdays,National
2,1050,18,mae,standard,42.90256607018743,5,0.4616074023409052,Preprocessor1_Model333,annualnoflowdays,National
2,1050,18,rmse,standard,59.16315548455181,5,0.6698492377141058,Preprocessor1_Model333,annualnoflowdays,National
2,1050,18,rsq,standard,0.727973410816299,5,0.0062982708800606016,Preprocessor1_Model333,annualnoflowdays,National
2,1250,18,mae,standard,42.88405724348898,5,0.46947455612338707,Preprocessor1_Model334,annualnoflowdays,National
2,1250,18,rmse,standard,59.15070939104927,5,0.6751530940074357,Preprocessor1_Model334,annualnoflowdays,National
2,1250,18,rsq,standard,0.7278960987159034,5,0.006380888935604364,Preprocessor1_Model334,annualnoflowdays,National
2,1450,18,mae,standard,42.862720072500494,5,0.42639667074097687,Preprocessor1_Model335,annualnoflowdays,National
2,1450,18,rmse,standard,59.109894849469335,5,0.6303855288015222,Preprocessor1_Model335,annualnoflowdays,National
2,1450,18,rsq,standard,0.7284774145136956,5,0.005964782393272191,Preprocessor1_Model335,annualnoflowdays,National
2,1650,18,mae,standard,42.895501869837915,5,0.4420336619913402,Preprocessor1_Model336,annualnoflowdays,National
2,1650,18,rmse,standard,59.14819119234413,5,0.6433057764061028,Preprocessor1_Model336,annualnoflowdays,National
2,1650,18,rsq,standard,0.7282360611537126,5,0.006035944743182004,Preprocessor1_Model336,annualnoflowdays,National
3,250,18,mae,standard,42.48449794428662,5,0.4527079997855457,Preprocessor1_Model337,annualnoflowdays,National
3,250,18,rmse,standard,58.86457786308436,5,0.624632521145249,Preprocessor1_Model337,annualnoflowdays,National
3,250,18,rsq,standard,0.7288185637308409,5,0.005639691412230873,Preprocessor1_Model337,annualnoflowdays,National
3,450,18,mae,standard,42.314727837188954,5,0.44162246099047664,Preprocessor1_Model338,annualnoflowdays,National
3,450,18,rmse,standard,58.626504592390546,5,0.6582071414822211,Preprocessor1_Model338,annualnoflowdays,National
3,450,18,rsq,standard,0.7311442842406,5,0.005933728435691615,Preprocessor1_Model338,annualnoflowdays,National
3,650,18,mae,standard,42.367433382990754,5,0.4230704785015636,Preprocessor1_Model339,annualnoflowdays,National
3,650,18,rmse,standard,58.67086625692649,5,0.6146533273520877,Preprocessor1_Model339,annualnoflowdays,National
3,650,18,rsq,standard,0.7309241984010927,5,0.005539970351604815,Preprocessor1_Model339,annualnoflowdays,National
3,850,18,mae,standard,42.32306131076197,5,0.42320561427677306,Preprocessor1_Model340,annualnoflowdays,National
3,850,18,rmse,standard,58.63165064642751,5,0.6023167821345704,Preprocessor1_Model340,annualnoflowdays,National
3,850,18,rsq,standard,0.731357758947496,5,0.005332997461798911,Preprocessor1_Model340,annualnoflowdays,National
3,1050,18,mae,standard,42.38637101273592,5,0.43015932443399313,Preprocessor1_Model341,annualnoflowdays,National
3,1050,18,rmse,standard,58.71967094684721,5,0.6248948036056544,Preprocessor1_Model341,annualnoflowdays,National
3,1050,18,rsq,standard,0.7305333384534815,5,0.005661687320563567,Preprocessor1_Model341,annualnoflowdays,National
3,1250,18,mae,standard,42.31694564214839,5,0.4259119041498652,Preprocessor1_Model342,annualnoflowdays,National
3,1250,18,rmse,standard,58.631933809746236,5,0.6131385788036822,Preprocessor1_Model342,annualnoflowdays,National
3,1250,18,rsq,standard,0.7314786080370885,5,0.005590495191226729,Preprocessor1_Model342,annualnoflowdays,National
3,1450,18,mae,standard,42.36015803424623,5,0.4461409504631382,Preprocessor1_Model343,annualnoflowdays,National
3,1450,18,rmse,standard,58.659324865507585,5,0.6344685273347405,Preprocessor1_Model343,annualnoflowdays,National
3,1450,18,rsq,standard,0.7311057634856477,5,0.005698007720498293,Preprocessor1_Model343,annualnoflowdays,National
3,1650,18,mae,standard,42.3397086847261,5,0.4401852626357234,Preprocessor1_Model344,annualnoflowdays,National
3,1650,18,rmse,standard,58.61380626324902,5,0.6296426640664121,Preprocessor1_Model344,annualnoflowdays,National
3,1650,18,rsq,standard,0.7316560020463655,5,0.005676160969021241,Preprocessor1_Model344,annualnoflowdays,National
4,250,18,mae,standard,42.094082817386486,5,0.376714284496589,Preprocessor1_Model345,annualnoflowdays,National
4,250,18,rmse,standard,58.483690113836815,5,0.5346076223594659,Preprocessor1_Model345,annualnoflowdays,National
4,250,18,rsq,standard,0.7314163221675665,5,0.004609527805624902,Preprocessor1_Model345,annualnoflowdays,National
4,450,18,mae,standard,42.18318814683464,5,0.41040262326438137,Preprocessor1_Model346,annualnoflowdays,National
4,450,18,rmse,standard,58.57445515100641,5,0.6109084009625746,Preprocessor1_Model346,annualnoflowdays,National
4,450,18,rsq,standard,0.7307164286269824,5,0.0053965397011458294,Preprocessor1_Model346,annualnoflowdays,National
4,650,18,mae,standard,42.19847842927945,5,0.42749222792292674,Preprocessor1_Model347,annualnoflowdays,National
4,650,18,rmse,standard,58.5741837583348,5,0.6054738978267277,Preprocessor1_Model347,annualnoflowdays,National
4,650,18,rsq,standard,0.7308262937159953,5,0.005237019782261943,Preprocessor1_Model347,annualnoflowdays,National
4,850,18,mae,standard,42.153290015673505,5,0.42238720217935277,Preprocessor1_Model348,annualnoflowdays,National
4,850,18,rmse,standard,58.51331898400823,5,0.6002731957993599,Preprocessor1_Model348,annualnoflowdays,National
4,850,18,rsq,standard,0.731589329227045,5,0.005209602382092676,Preprocessor1_Model348,annualnoflowdays,National
4,1050,18,mae,standard,42.150990521942354,5,0.40945497110094786,Preprocessor1_Model349,annualnoflowdays,National
4,1050,18,rmse,standard,58.514062819790034,5,0.5876128836639305,Preprocessor1_Model349,annualnoflowdays,National
4,1050,18,rsq,standard,0.7315148936832566,5,0.0051673168041617935,Preprocessor1_Model349,annualnoflowdays,National
4,1250,18,mae,standard,42.13796446681463,5,0.4154586047240847,Preprocessor1_Model350,annualnoflowdays,National
4,1250,18,rmse,standard,58.506499727169114,5,0.5925587801258017,Preprocessor1_Model350,annualnoflowdays,National
4,1250,18,rsq,standard,0.7315112241672194,5,0.005170008650877974,Preprocessor1_Model350,annualnoflowdays,National
4,1450,18,mae,standard,42.135246119348345,5,0.42134686454082004,Preprocessor1_Model351,annualnoflowdays,National
4,1450,18,rmse,standard,58.48588672131161,5,0.5926870201579212,Preprocessor1_Model351,annualnoflowdays,National
4,1450,18,rsq,standard,0.7317031373495686,5,0.005136045794335215,Preprocessor1_Model351,annualnoflowdays,National
4,1650,18,mae,standard,42.12458458792218,5,0.4014428732928605,Preprocessor1_Model352,annualnoflowdays,National
4,1650,18,rmse,standard,58.44996681952024,5,0.5779330645894691,Preprocessor1_Model352,annualnoflowdays,National
4,1650,18,rsq,standard,0.7321613013388015,5,0.005075627717684852,Preprocessor1_Model352,annualnoflowdays,National
6,250,18,mae,standard,42.07077633860706,5,0.3913429470083899,Preprocessor1_Model353,annualnoflowdays,National
6,250,18,rmse,standard,58.60113790223837,5,0.5291236627165683,Preprocessor1_Model353,annualnoflowdays,National
6,250,18,rsq,standard,0.7285533001105305,5,0.0043818217700749024,Preprocessor1_Model353,annualnoflowdays,National
6,450,18,mae,standard,41.956909231581704,5,0.37899348691635754,Preprocessor1_Model354,annualnoflowdays,National
6,450,18,rmse,standard,58.43018983324428,5,0.5408909790497207,Preprocessor1_Model354,annualnoflowdays,National
6,450,18,rsq,standard,0.730611987184577,5,0.004450135280427112,Preprocessor1_Model354,annualnoflowdays,National
6,650,18,mae,standard,41.96396780858045,5,0.3832018920077776,Preprocessor1_Model355,annualnoflowdays,National
6,650,18,rmse,standard,58.42467851413787,5,0.5449102497402392,Preprocessor1_Model355,annualnoflowdays,National
6,650,18,rsq,standard,0.7308185283264559,5,0.004471083759933294,Preprocessor1_Model355,annualnoflowdays,National
6,850,18,mae,standard,41.95089594559428,5,0.4160398080133982,Preprocessor1_Model356,annualnoflowdays,National
6,850,18,rmse,standard,58.406574290497154,5,0.5727283575882803,Preprocessor1_Model356,annualnoflowdays,National
6,850,18,rsq,standard,0.7311369795598904,5,0.004794926611507192,Preprocessor1_Model356,annualnoflowdays,National
6,1050,18,mae,standard,41.991696713153495,5,0.3930545705750669,Preprocessor1_Model357,annualnoflowdays,National
6,1050,18,rmse,standard,58.47132089842831,5,0.5502257788514515,Preprocessor1_Model357,annualnoflowdays,National
6,1050,18,rsq,standard,0.7303661328997,5,0.004619684396490945,Preprocessor1_Model357,annualnoflowdays,National
6,1250,18,mae,standard,41.97590473450755,5,0.38454375093502574,Preprocessor1_Model358,annualnoflowdays,National
6,1250,18,rmse,standard,58.41600121196757,5,0.5274281700505079,Preprocessor1_Model358,annualnoflowdays,National
6,1250,18,rsq,standard,0.730968401157689,5,0.0043796601708959515,Preprocessor1_Model358,annualnoflowdays,National
6,1450,18,mae,standard,41.93328931644113,5,0.3866813652197101,Preprocessor1_Model359,annualnoflowdays,National
6,1450,18,rmse,standard,58.39364901018359,5,0.5355178136630453,Preprocessor1_Model359,annualnoflowdays,National
6,1450,18,rsq,standard,0.7311695687988452,5,0.004408301908095013,Preprocessor1_Model359,annualnoflowdays,National
6,1650,18,mae,standard,41.92171676622693,5,0.3826306907793327,Preprocessor1_Model360,annualnoflowdays,National
6,1650,18,rmse,standard,58.38758556860054,5,0.5341125932246749,Preprocessor1_Model360,annualnoflowdays,National
6,1650,18,rsq,standard,0.7313509836167977,5,0.00448690493877701,Preprocessor1_Model360,annualnoflowdays,National
7,250,18,mae,standard,41.9142180973897,5,0.33744054110171334,Preprocessor1_Model361,annualnoflowdays,National
7,250,18,rmse,standard,58.461112659997234,5,0.4610274166268885,Preprocessor1_Model361,annualnoflowdays,National
7,250,18,rsq,standard,0.7294438274061231,5,0.003684363303749241,Preprocessor1_Model361,annualnoflowdays,National
7,450,18,mae,standard,41.940804984275836,5,0.38412267380504367,Preprocessor1_Model362,annualnoflowdays,National
7,450,18,rmse,standard,58.5106544484076,5,0.5362778351796462,Preprocessor1_Model362,annualnoflowdays,National
7,450,18,rsq,standard,0.7291731513791584,5,0.004375363700677709,Preprocessor1_Model362,annualnoflowdays,National
7,650,18,mae,standard,41.88206150062161,5,0.4053622383739669,Preprocessor1_Model363,annualnoflowdays,National
7,650,18,rmse,standard,58.421830421744644,5,0.5486861629715886,Preprocessor1_Model363,annualnoflowdays,National
7,650,18,rsq,standard,0.7300948048322606,5,0.004445713104866684,Preprocessor1_Model363,annualnoflowdays,National
7,850,18,mae,standard,41.874505887858064,5,0.40162040594348597,Preprocessor1_Model364,annualnoflowdays,National
7,850,18,rmse,standard,58.397175920508296,5,0.5550715256834242,Preprocessor1_Model364,annualnoflowdays,National
7,850,18,rsq,standard,0.7302777106191543,5,0.004711604265941765,Preprocessor1_Model364,annualnoflowdays,National
