predictor,PrcIncMSE,metric,region,iteration
swe_mm_amj,7.076619357762085,zeroflowfirst,Mediterranean California,3
p.pet_cy,3.8461159685710253,zeroflowfirst,Mediterranean California,3
swe.p_cy,4.6413565269957635,zeroflowfirst,Mediterranean California,3
p.pet_jfm,2.047905320672401,zeroflowfirst,Mediterranean California,3
swe.p_jfm,5.125756654762145,zeroflowfirst,Mediterranean California,3
p.pet_amj,5.601067463916445,zeroflowfirst,Mediterranean California,3
swe.p_amj,4.710826834904819,zeroflowfirst,Mediterranean California,3
p.pet_jas,4.50277631319865,zeroflowfirst,Mediterranean California,3
swe.p_jas,-0.6756358454160435,zeroflowfirst,Mediterranean California,3
p.pet_ond,3.72997906499135,zeroflowfirst,Mediterranean California,3
swe.p_ond,3.510440052849854,zeroflowfirst,Mediterranean California,3
p_mm_cy.previous,13.75283102215886,zeroflowfirst,Mediterranean California,3
p_mm_jas.previous,5.257340455401674,zeroflowfirst,Mediterranean California,3
p_mm_ond.previous,9.674497592693697,zeroflowfirst,Mediterranean California,3
p_mm_jfm.previous,6.739409679880057,zeroflowfirst,Mediterranean California,3
p_mm_amj.previous,2.979432991130237,zeroflowfirst,Mediterranean California,3
pet_mm_cy.previous,6.998593913180541,zeroflowfirst,Mediterranean California,3
pet_mm_jas.previous,7.59673562778496,zeroflowfirst,Mediterranean California,3
pet_mm_ond.previous,6.5222050946581,zeroflowfirst,Mediterranean California,3
pet_mm_jfm.previous,7.633345917295244,zeroflowfirst,Mediterranean California,3
pet_mm_amj.previous,4.21734108740861,zeroflowfirst,Mediterranean California,3
T_max_c_cy.previous,6.158154377304892,zeroflowfirst,Mediterranean California,3
T_max_c_jas.previous,5.931254231779899,zeroflowfirst,Mediterranean California,3
T_max_c_ond.previous,8.96104907617181,zeroflowfirst,Mediterranean California,3
T_max_c_jfm.previous,6.779930944051314,zeroflowfirst,Mediterranean California,3
T_max_c_amj.previous,4.593120435891811,zeroflowfirst,Mediterranean California,3
swe_mm_cy.previous,3.402334430042894,zeroflowfirst,Mediterranean California,3
swe_mm_jas.previous,-1.5784345719182657,zeroflowfirst,Mediterranean California,3
swe_mm_ond.previous,6.218769761692248,zeroflowfirst,Mediterranean California,3
swe_mm_jfm.previous,2.027606643159288,zeroflowfirst,Mediterranean California,3
swe_mm_amj.previous,5.105968018495358,zeroflowfirst,Mediterranean California,3
