predictor,PrcIncMSE,metric,region,iteration
T_max_c_amj,6.545150608110711,peak2z_length,South Great Plains,4
swe_mm_cy,4.3786571836215975,peak2z_length,South Great Plains,4
swe_mm_jas,0.06259049290205027,peak2z_length,South Great Plains,4
swe_mm_ond,6.086999794193592,peak2z_length,South Great Plains,4
swe_mm_jfm,5.443225828039884,peak2z_length,South Great Plains,4
swe_mm_amj,4.983487760227257,peak2z_length,South Great Plains,4
p.pet_cy,5.4798625918233945,peak2z_length,South Great Plains,4
swe.p_cy,4.838474603681486,peak2z_length,South Great Plains,4
p.pet_jfm,4.8079454617545085,peak2z_length,South Great Plains,4
swe.p_jfm,7.146439881252226,peak2z_length,South Great Plains,4
p.pet_amj,8.423415669104347,peak2z_length,South Great Plains,4
swe.p_amj,0.5586236963908903,peak2z_length,South Great Plains,4
p.pet_jas,4.463636319365459,peak2z_length,South Great Plains,4
swe.p_jas,-1.9092022061776703,peak2z_length,South Great Plains,4
p.pet_ond,4.330513928148458,peak2z_length,South Great Plains,4
swe.p_ond,2.637697028748374,peak2z_length,South Great Plains,4
p_mm_cy.previous,4.452793690199584,peak2z_length,South Great Plains,4
p_mm_jas.previous,3.2528267456020434,peak2z_length,South Great Plains,4
p_mm_ond.previous,3.8958199917496863,peak2z_length,South Great Plains,4
p_mm_jfm.previous,8.598611385169963,peak2z_length,South Great Plains,4
p_mm_amj.previous,2.2676821599185555,peak2z_length,South Great Plains,4
pet_mm_cy.previous,6.357604840537766,peak2z_length,South Great Plains,4
pet_mm_jas.previous,5.370804855448223,peak2z_length,South Great Plains,4
pet_mm_ond.previous,8.05176033087599,peak2z_length,South Great Plains,4
pet_mm_jfm.previous,6.185959873875101,peak2z_length,South Great Plains,4
pet_mm_amj.previous,3.807198247496515,peak2z_length,South Great Plains,4
T_max_c_cy.previous,5.988050499793588,peak2z_length,South Great Plains,4
T_max_c_jas.previous,4.456276801564151,peak2z_length,South Great Plains,4
T_max_c_ond.previous,4.618299106849315,peak2z_length,South Great Plains,4
T_max_c_jfm.previous,4.354894934705481,peak2z_length,South Great Plains,4
T_max_c_amj.previous,5.01815308212957,peak2z_length,South Great Plains,4
swe_mm_cy.previous,3.558086783593895,peak2z_length,South Great Plains,4
swe_mm_jas.previous,0.7469834813674856,peak2z_length,South Great Plains,4
swe_mm_ond.previous,4.570376874782044,peak2z_length,South Great Plains,4
swe_mm_jfm.previous,4.255021672222591,peak2z_length,South Great Plains,4
swe_mm_amj.previous,3.834628016854406,peak2z_length,South Great Plains,4
p.pet_cy.previous,4.063724799314745,peak2z_length,South Great Plains,4
swe.p_cy.previous,4.476248169107554,peak2z_length,South Great Plains,4
p.pet_jfm.previous,5.165215482799651,peak2z_length,South Great Plains,4
swe.p_jfm.previous,3.6210084520761034,peak2z_length,South Great Plains,4
p.pet_amj.previous,3.097972726393694,peak2z_length,South Great Plains,4
