predictor,PrcIncMSE,metric,region,iteration
sandave,5.981323904907835,peak2z_length,Mediterranean California,3
p_mm_cy,6.1083120799540955,peak2z_length,Mediterranean California,4
p_mm_jas,5.442080938952174,peak2z_length,Mediterranean California,4
p_mm_ond,4.333309802892018,peak2z_length,Mediterranean California,4
p_mm_jfm,3.207344811756955,peak2z_length,Mediterranean California,4
p_mm_amj,1.5773741572983189,peak2z_length,Mediterranean California,4
pet_mm_cy,7.325767240123134,peak2z_length,Mediterranean California,4
pet_mm_jas,7.859573929925482,peak2z_length,Mediterranean California,4
pet_mm_ond,3.039935125917139,peak2z_length,Mediterranean California,4
pet_mm_jfm,5.933848529013626,peak2z_length,Mediterranean California,4
pet_mm_amj,6.059749398208873,peak2z_length,Mediterranean California,4
T_max_c_cy,5.499370949591053,peak2z_length,Mediterranean California,4
T_max_c_jas,7.897360852512089,peak2z_length,Mediterranean California,4
T_max_c_ond,4.378476304295101,peak2z_length,Mediterranean California,4
T_max_c_jfm,4.720414677842786,peak2z_length,Mediterranean California,4
T_max_c_amj,6.319087263868329,peak2z_length,Mediterranean California,4
swe_mm_cy,2.5239048830334654,peak2z_length,Mediterranean California,4
swe_mm_jas,-1.0576643822966934,peak2z_length,Mediterranean California,4
swe_mm_ond,1.8040916414538501,peak2z_length,Mediterranean California,4
swe_mm_jfm,3.4117172531789937,peak2z_length,Mediterranean California,4
swe_mm_amj,-2.0957092494895524,peak2z_length,Mediterranean California,4
p.pet_cy,6.152433801887685,peak2z_length,Mediterranean California,4
swe.p_cy,4.786072995287112,peak2z_length,Mediterranean California,4
p.pet_jfm,3.6283829599497572,peak2z_length,Mediterranean California,4
swe.p_jfm,4.029107178710305,peak2z_length,Mediterranean California,4
p.pet_amj,0.8244229165928678,peak2z_length,Mediterranean California,4
swe.p_amj,0.47241348423901236,peak2z_length,Mediterranean California,4
p.pet_jas,5.716143731476609,peak2z_length,Mediterranean California,4
swe.p_jas,0.983345851225667,peak2z_length,Mediterranean California,4
p.pet_ond,5.078372180411287,peak2z_length,Mediterranean California,4
swe.p_ond,2.0021862513822426,peak2z_length,Mediterranean California,4
p_mm_cy.previous,4.653430984062862,peak2z_length,Mediterranean California,4
p_mm_jas.previous,5.636588264878822,peak2z_length,Mediterranean California,4
p_mm_ond.previous,4.974273107192054,peak2z_length,Mediterranean California,4
p_mm_jfm.previous,3.4072981339949275,peak2z_length,Mediterranean California,4
p_mm_amj.previous,2.8083652713812044,peak2z_length,Mediterranean California,4
pet_mm_cy.previous,4.3038248479878245,peak2z_length,Mediterranean California,4
pet_mm_jas.previous,6.904068578383071,peak2z_length,Mediterranean California,4
pet_mm_ond.previous,5.734163697744994,peak2z_length,Mediterranean California,4
pet_mm_jfm.previous,5.645149275181964,peak2z_length,Mediterranean California,4
pet_mm_amj.previous,3.578882998116713,peak2z_length,Mediterranean California,4
T_max_c_cy.previous,5.357626170268754,peak2z_length,Mediterranean California,4
T_max_c_jas.previous,7.178077966956722,peak2z_length,Mediterranean California,4
T_max_c_ond.previous,6.259982076624896,peak2z_length,Mediterranean California,4
T_max_c_jfm.previous,2.920216775882182,peak2z_length,Mediterranean California,4
T_max_c_amj.previous,5.651703686368612,peak2z_length,Mediterranean California,4
swe_mm_cy.previous,3.1618708231181003,peak2z_length,Mediterranean California,4
swe_mm_jas.previous,-1.00116491856648,peak2z_length,Mediterranean California,4
swe_mm_ond.previous,1.022597807942026,peak2z_length,Mediterranean California,4
swe_mm_jfm.previous,3.530265702541092,peak2z_length,Mediterranean California,4
swe_mm_amj.previous,2.8869691181057657,peak2z_length,Mediterranean California,4
p.pet_cy.previous,4.2859045899556065,peak2z_length,Mediterranean California,4
swe.p_cy.previous,3.8013504028087137,peak2z_length,Mediterranean California,4
p.pet_jfm.previous,4.245791413481852,peak2z_length,Mediterranean California,4
swe.p_jfm.previous,3.2231431609002916,peak2z_length,Mediterranean California,4
p.pet_amj.previous,3.483745310302608,peak2z_length,Mediterranean California,4
