mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric
7,1050,12,rmse,standard,0.22052409702910872,5,0.011946880214631505,Model237,peak2z_length
7,1050,12,rsq,standard,0.012000076378925195,5,0.00874109082506829,Model237,peak2z_length
7,1250,12,mae,standard,0.17828172630239855,5,0.009217591842379897,Model238,peak2z_length
7,1250,12,rmse,standard,0.22060794363384212,5,0.011785268701429014,Model238,peak2z_length
7,1250,12,rsq,standard,0.01066959805562805,5,0.005496949291687371,Model238,peak2z_length
7,1450,12,mae,standard,0.17801592207110153,5,0.009030469364317428,Model239,peak2z_length
7,1450,12,rmse,standard,0.2202723702025673,5,0.011726182926784673,Model239,peak2z_length
7,1450,12,rsq,standard,0.012191512088981907,5,0.008726163935688354,Model239,peak2z_length
7,1650,12,mae,standard,0.17834380953454776,5,0.00913383976454909,Model240,peak2z_length
7,1650,12,rmse,standard,0.2205962666191142,5,0.011768116845580287,Model240,peak2z_length
7,1650,12,rsq,standard,0.011871710753766015,5,0.008119584332216025,Model240,peak2z_length
8,250,12,mae,standard,0.1786345572560353,5,0.009312569215915976,Model241,peak2z_length
8,250,12,rmse,standard,0.22084459819504457,5,0.011836170235163325,Model241,peak2z_length
8,250,12,rsq,standard,0.012390630820558789,5,0.00982382881031604,Model241,peak2z_length
8,450,12,mae,standard,0.17944364807083327,5,0.008660050627793509,Model242,peak2z_length
8,450,12,rmse,standard,0.221775834118781,5,0.011602325044579507,Model242,peak2z_length
8,450,12,rsq,standard,0.009149038296920754,5,0.006203299400714312,Model242,peak2z_length
8,650,12,mae,standard,0.17834215679612364,5,0.00898122968963641,Model243,peak2z_length
8,650,12,rmse,standard,0.2210348260415228,5,0.011608867369025305,Model243,peak2z_length
8,650,12,rsq,standard,0.010013193035733217,5,0.007094648792597465,Model243,peak2z_length
8,850,12,mae,standard,0.17835005771408868,5,0.009031551424727296,Model244,peak2z_length
8,850,12,rmse,standard,0.22075185478331677,5,0.01171653190160077,Model244,peak2z_length
8,850,12,rsq,standard,0.01173547032758171,5,0.00724663071986672,Model244,peak2z_length
8,1050,12,mae,standard,0.17835302886858467,5,0.00913543615935376,Model245,peak2z_length
8,1050,12,rmse,standard,0.2206152580820301,5,0.01173306152407353,Model245,peak2z_length
8,1050,12,rsq,standard,0.011996309494575788,5,0.007412576308958212,Model245,peak2z_length
8,1250,12,mae,standard,0.17791434591286512,5,0.009003940831858941,Model246,peak2z_length
8,1250,12,rmse,standard,0.22058050283957475,5,0.01180227226632747,Model246,peak2z_length
8,1250,12,rsq,standard,0.011875164043797895,5,0.008633680846190216,Model246,peak2z_length
8,1450,12,mae,standard,0.17865000721452187,5,0.00916944292878828,Model247,peak2z_length
8,1450,12,rmse,standard,0.2208521325130461,5,0.011875744504332009,Model247,peak2z_length
8,1450,12,rsq,standard,0.00994671163335694,5,0.006685637053720748,Model247,peak2z_length
8,1650,12,mae,standard,0.17846596067310372,5,0.009121983417922645,Model248,peak2z_length
8,1650,12,rmse,standard,0.220900285242317,5,0.01189340661973772,Model248,peak2z_length
8,1650,12,rsq,standard,0.01082087926176235,5,0.0072929229233246505,Model248,peak2z_length
10,250,12,mae,standard,0.17968050489141593,5,0.009167275181200753,Model249,peak2z_length
10,250,12,rmse,standard,0.22188124823973912,5,0.011838597727044535,Model249,peak2z_length
10,250,12,rsq,standard,0.008761814958582565,5,0.004031758120340683,Model249,peak2z_length
10,450,12,mae,standard,0.17890067330360715,5,0.009304735717909383,Model250,peak2z_length
10,450,12,rmse,standard,0.22115867116275092,5,0.01205773039819373,Model250,peak2z_length
10,450,12,rsq,standard,0.009779139179850141,5,0.007375059117487429,Model250,peak2z_length
10,650,12,mae,standard,0.17866995215094547,5,0.009461737811765857,Model251,peak2z_length
10,650,12,rmse,standard,0.22092211913378296,5,0.012062074959589478,Model251,peak2z_length
10,650,12,rsq,standard,0.010623463018936305,5,0.007137320912533239,Model251,peak2z_length
10,850,12,mae,standard,0.17856075186733228,5,0.009211385639720673,Model252,peak2z_length
10,850,12,rmse,standard,0.22097152814110302,5,0.011832361503568317,Model252,peak2z_length
10,850,12,rsq,standard,0.010673054077414958,5,0.006732953229500369,Model252,peak2z_length
10,1050,12,mae,standard,0.17835321855301933,5,0.008960615755787429,Model253,peak2z_length
10,1050,12,rmse,standard,0.22096147184462364,5,0.011645022115464866,Model253,peak2z_length
10,1050,12,rsq,standard,0.012591323537938702,5,0.008615732488571047,Model253,peak2z_length
10,1250,12,mae,standard,0.17922480874584995,5,0.00912012636762493,Model254,peak2z_length
10,1250,12,rmse,standard,0.22155986544499529,5,0.011763645811303182,Model254,peak2z_length
10,1250,12,rsq,standard,0.010327779993810139,5,0.006983761413409868,Model254,peak2z_length
10,1450,12,mae,standard,0.17869572656959,5,0.009256725635255215,Model255,peak2z_length
10,1450,12,rmse,standard,0.2210380985781494,5,0.011899299177210916,Model255,peak2z_length
10,1450,12,rsq,standard,0.010508755361604484,5,0.006911049157034019,Model255,peak2z_length
10,1650,12,mae,standard,0.17880155620123642,5,0.009140596627159632,Model256,peak2z_length
10,1650,12,rmse,standard,0.22120027819902022,5,0.011800055601838251,Model256,peak2z_length
10,1650,12,rsq,standard,0.011156736186935228,5,0.0074295479226486735,Model256,peak2z_length
1,250,15,mae,standard,0.17406552621220173,5,0.009183120317735551,Model257,peak2z_length
1,250,15,rmse,standard,0.2156539313485171,5,0.012315220322355016,Model257,peak2z_length
1,250,15,rsq,standard,0.013985133545640804,5,0.007028240012823822,Model257,peak2z_length
1,450,15,mae,standard,0.173954785316582,5,0.008756716220764517,Model258,peak2z_length
1,450,15,rmse,standard,0.21568686365430004,5,0.01167178967998788,Model258,peak2z_length
1,450,15,rsq,standard,0.018134329875518634,5,0.008789068618608677,Model258,peak2z_length
1,650,15,mae,standard,0.17436401626578069,5,0.008992396783042268,Model259,peak2z_length
1,650,15,rmse,standard,0.21648578408129565,5,0.012173884051076467,Model259,peak2z_length
1,650,15,rsq,standard,0.012660231667142932,5,0.006592478203905648,Model259,peak2z_length
1,850,15,mae,standard,0.17403369160341914,5,0.008757358814470172,Model260,peak2z_length
1,850,15,rmse,standard,0.21598720498716314,5,0.011965558332756327,Model260,peak2z_length
1,850,15,rsq,standard,0.01416200254548201,5,0.00748643590156334,Model260,peak2z_length
1,1050,15,mae,standard,0.17351447184744442,5,0.008869498864100475,Model261,peak2z_length
1,1050,15,rmse,standard,0.2156676793872936,5,0.011887478427496285,Model261,peak2z_length
1,1050,15,rsq,standard,0.01876947139386527,5,0.011074649997401253,Model261,peak2z_length
1,1250,15,mae,standard,0.17402648331991766,5,0.008830226999162897,Model262,peak2z_length
1,1250,15,rmse,standard,0.21607502987053548,5,0.011813644205394758,Model262,peak2z_length
1,1250,15,rsq,standard,0.016898854595624607,5,0.009428010447498834,Model262,peak2z_length
1,1450,15,mae,standard,0.17428275886762007,5,0.008890800237351577,Model263,peak2z_length
1,1450,15,rmse,standard,0.21630031218758417,5,0.011998568003623207,Model263,peak2z_length
1,1450,15,rsq,standard,0.014046504005953583,5,0.008021467997545289,Model263,peak2z_length
1,1650,15,mae,standard,0.1738567268776162,5,0.008779894665361823,Model264,peak2z_length
1,1650,15,rmse,standard,0.21607091941374262,5,0.011814439541019961,Model264,peak2z_length
1,1650,15,rsq,standard,0.01544545612067913,5,0.0097465459070781,Model264,peak2z_length
2,250,15,mae,standard,0.17535054794008456,5,0.00872528695150798,Model265,peak2z_length
2,250,15,rmse,standard,0.2177694512104346,5,0.011560950618384374,Model265,peak2z_length
2,250,15,rsq,standard,0.012369604817730202,5,0.007377911306881413,Model265,peak2z_length
2,450,15,mae,standard,0.17585649958263683,5,0.008840733783847672,Model266,peak2z_length
2,450,15,rmse,standard,0.2178536121587072,5,0.011751117341215192,Model266,peak2z_length
2,450,15,rsq,standard,0.015403541641388404,5,0.0092072681198949,Model266,peak2z_length
2,650,15,mae,standard,0.17493123596554583,5,0.008841559589787721,Model267,peak2z_length
2,650,15,rmse,standard,0.2172732764417793,5,0.011820348802940478,Model267,peak2z_length
2,650,15,rsq,standard,0.013638216512202995,5,0.007397669447105777,Model267,peak2z_length
2,850,15,mae,standard,0.17552225452638803,5,0.008917595124706032,Model268,peak2z_length
2,850,15,rmse,standard,0.21811275220620868,5,0.011850294907067365,Model268,peak2z_length
2,850,15,rsq,standard,0.010042102002269541,5,0.0067234411624561875,Model268,peak2z_length
2,1050,15,mae,standard,0.17517106024583468,5,0.009036945049614484,Model269,peak2z_length
2,1050,15,rmse,standard,0.21772605490964764,5,0.012032337995543329,Model269,peak2z_length
2,1050,15,rsq,standard,0.01488586058360718,5,0.008561902045818496,Model269,peak2z_length
2,1250,15,mae,standard,0.17553498743186294,5,0.008781852401684996,Model270,peak2z_length
2,1250,15,rmse,standard,0.21766081612322638,5,0.011639267139691711,Model270,peak2z_length
2,1250,15,rsq,standard,0.013971287249870859,5,0.008287139246025685,Model270,peak2z_length
2,1450,15,mae,standard,0.17513681795143893,5,0.00909144101551116,Model271,peak2z_length
2,1450,15,rmse,standard,0.21734044889078877,5,0.012075733669149224,Model271,peak2z_length
2,1450,15,rsq,standard,0.015451785297284347,5,0.009124692495962735,Model271,peak2z_length
2,1650,15,mae,standard,0.1759385530897507,5,0.008819657477339078,Model272,peak2z_length
2,1650,15,rmse,standard,0.21822361418330977,5,0.011737241171113369,Model272,peak2z_length
2,1650,15,rsq,standard,0.013375952895374191,5,0.0076921687835762335,Model272,peak2z_length
3,250,15,mae,standard,0.17605573738602515,5,0.008827781409594651,Model273,peak2z_length
3,250,15,rmse,standard,0.21899068951385253,5,0.012043929791344938,Model273,peak2z_length
3,250,15,rsq,standard,0.012463261234985014,5,0.007677178480235014,Model273,peak2z_length
3,450,15,mae,standard,0.1772701852569893,5,0.008938989410712132,Model274,peak2z_length
3,450,15,rmse,standard,0.2195880578811761,5,0.011696967388200332,Model274,peak2z_length
3,450,15,rsq,standard,0.010336025132745874,5,0.005853268536828271,Model274,peak2z_length
3,650,15,mae,standard,0.1765033047954005,5,0.008920773458782895,Model275,peak2z_length
3,650,15,rmse,standard,0.21901908867818745,5,0.011884755235592924,Model275,peak2z_length
3,650,15,rsq,standard,0.010656075076533442,5,0.0064947945857949585,Model275,peak2z_length
3,850,15,mae,standard,0.17578286004235452,5,0.009235228900811781,Model276,peak2z_length
3,850,15,rmse,standard,0.21856784919205322,5,0.012207384451220432,Model276,peak2z_length
3,850,15,rsq,standard,0.016334215937846105,5,0.00918403718003683,Model276,peak2z_length
3,1050,15,mae,standard,0.17641412524214992,5,0.00885554287674052,Model277,peak2z_length
3,1050,15,rmse,standard,0.21857730514480048,5,0.011673105294089096,Model277,peak2z_length
3,1050,15,rsq,standard,0.013648357698584059,5,0.00860588531102697,Model277,peak2z_length
3,1250,15,mae,standard,0.17709897448836562,5,0.008814741783792648,Model278,peak2z_length
3,1250,15,rmse,standard,0.21945250133342406,5,0.011701938126533092,Model278,peak2z_length
3,1250,15,rsq,standard,0.010926905317590184,5,0.00736301739307945,Model278,peak2z_length
3,1450,15,mae,standard,0.17625655418514657,5,0.008964355751975118,Model279,peak2z_length
3,1450,15,rmse,standard,0.2189423184418792,5,0.011980612515416865,Model279,peak2z_length
3,1450,15,rsq,standard,0.011409686456721996,5,0.006915945319684985,Model279,peak2z_length
3,1650,15,mae,standard,0.17587778207382657,5,0.00906595730989143,Model280,peak2z_length
3,1650,15,rmse,standard,0.2182042972955727,5,0.012035980760032509,Model280,peak2z_length
3,1650,15,rsq,standard,0.012807173110379188,5,0.00874007326878857,Model280,peak2z_length
4,250,15,mae,standard,0.17711396927915987,5,0.009137886498694727,Model281,peak2z_length
4,250,15,rmse,standard,0.2195169338358895,5,0.012151038680113233,Model281,peak2z_length
4,250,15,rsq,standard,0.011265494494626011,5,0.007569400888902607,Model281,peak2z_length
4,450,15,mae,standard,0.1773942816276497,5,0.009094672159924275,Model282,peak2z_length
4,450,15,rmse,standard,0.21972820736186166,5,0.011577795371665067,Model282,peak2z_length
4,450,15,rsq,standard,0.012349970893143773,5,0.007424207862426436,Model282,peak2z_length
4,650,15,mae,standard,0.1770479864937499,5,0.009035241810590663,Model283,peak2z_length
4,650,15,rmse,standard,0.21977598847482768,5,0.011974064559309267,Model283,peak2z_length
4,650,15,rsq,standard,0.009062200135824922,5,0.005885570348542417,Model283,peak2z_length
4,850,15,mae,standard,0.17680112121657995,5,0.008812484965304485,Model284,peak2z_length
4,850,15,rmse,standard,0.2193070603049775,5,0.01164527794560663,Model284,peak2z_length
4,850,15,rsq,standard,0.010637660294724419,5,0.0070237684485063775,Model284,peak2z_length
4,1050,15,mae,standard,0.17680773137507924,5,0.008984277430590007,Model285,peak2z_length
4,1050,15,rmse,standard,0.21926531651714565,5,0.011803896320876037,Model285,peak2z_length
4,1050,15,rsq,standard,0.0121284275225408,5,0.007779441058294716,Model285,peak2z_length
4,1250,15,mae,standard,0.17665807393231797,5,0.008893652760038506,Model286,peak2z_length
4,1250,15,rmse,standard,0.21913948574156505,5,0.01169600510026381,Model286,peak2z_length
4,1250,15,rsq,standard,0.013009858072257203,5,0.008369650241009127,Model286,peak2z_length
4,1450,15,mae,standard,0.1773328778502717,5,0.008930096142086624,Model287,peak2z_length
4,1450,15,rmse,standard,0.21963934067174765,5,0.011874866106967964,Model287,peak2z_length
4,1450,15,rsq,standard,0.011223291028300445,5,0.007427180184943839,Model287,peak2z_length
4,1650,15,mae,standard,0.17686541824423735,5,0.009146201321871297,Model288,peak2z_length
4,1650,15,rmse,standard,0.21927990255044344,5,0.012071456799559078,Model288,peak2z_length
4,1650,15,rsq,standard,0.012917543940877633,5,0.008266169903768824,Model288,peak2z_length
6,250,15,mae,standard,0.1776962988915789,5,0.008996857271661052,Model289,peak2z_length
6,250,15,rmse,standard,0.2205378330085546,5,0.01189328918508283,Model289,peak2z_length
6,250,15,rsq,standard,0.008162295965027126,5,0.004898829118656219,Model289,peak2z_length
6,450,15,mae,standard,0.1772469566364078,5,0.00862489360833569,Model290,peak2z_length
6,450,15,rmse,standard,0.22004109101521682,5,0.01144604951286643,Model290,peak2z_length
6,450,15,rsq,standard,0.011208367030443785,5,0.007427258793931454,Model290,peak2z_length
6,650,15,mae,standard,0.1775740526449318,5,0.009071428774257165,Model291,peak2z_length
6,650,15,rmse,standard,0.21981880516281782,5,0.011948695558361613,Model291,peak2z_length
6,650,15,rsq,standard,0.010484152164748118,5,0.0067433900163163365,Model291,peak2z_length
6,850,15,mae,standard,0.1773956780164463,5,0.00912857146416969,Model292,peak2z_length
6,850,15,rmse,standard,0.21993475499201698,5,0.011866257650548315,Model292,peak2z_length
6,850,15,rsq,standard,0.010906020784403272,5,0.006210104770625079,Model292,peak2z_length
6,1050,15,mae,standard,0.17747755331043977,5,0.008889203022238007,Model293,peak2z_length
6,1050,15,rmse,standard,0.21957632002517383,5,0.011674902838726825,Model293,peak2z_length
6,1050,15,rsq,standard,0.011272368854952926,5,0.008306267813771993,Model293,peak2z_length
6,1250,15,mae,standard,0.17784433763219312,5,0.009017366261115926,Model294,peak2z_length
6,1250,15,rmse,standard,0.22049872227488057,5,0.011892311001305304,Model294,peak2z_length
6,1250,15,rsq,standard,0.008948355347300659,5,0.0056180508371255445,Model294,peak2z_length
6,1450,15,mae,standard,0.17766708136119308,5,0.009014013607809748,Model295,peak2z_length
6,1450,15,rmse,standard,0.21994930415820646,5,0.011920111667382728,Model295,peak2z_length
6,1450,15,rsq,standard,0.012528060168329996,5,0.008505876812969599,Model295,peak2z_length
6,1650,15,mae,standard,0.1776926699120658,5,0.009126299000244878,Model296,peak2z_length
6,1650,15,rmse,standard,0.21994205874854098,5,0.011824902735062164,Model296,peak2z_length
6,1650,15,rsq,standard,0.011847363476470052,5,0.008324440411717909,Model296,peak2z_length
7,250,15,mae,standard,0.1779654380400486,5,0.009319548951298204,Model297,peak2z_length
7,250,15,rmse,standard,0.22010712203613858,5,0.012064533016467191,Model297,peak2z_length
7,250,15,rsq,standard,0.009773713344264837,5,0.006639253780017983,Model297,peak2z_length
7,450,15,mae,standard,0.1781421034284663,5,0.008951197992249709,Model298,peak2z_length
7,450,15,rmse,standard,0.2202183088967218,5,0.011643085619748233,Model298,peak2z_length
7,450,15,rsq,standard,0.012287413459397465,5,0.008037990240164552,Model298,peak2z_length
7,650,15,mae,standard,0.17811124384704338,5,0.009092929523094956,Model299,peak2z_length
7,650,15,rmse,standard,0.22059886328936773,5,0.011843119374849956,Model299,peak2z_length
7,650,15,rsq,standard,0.009859433491732447,5,0.00642249307984678,Model299,peak2z_length
7,850,15,mae,standard,0.17796480513747312,5,0.009125877324078971,Model300,peak2z_length
7,850,15,rmse,standard,0.22029566283305088,5,0.011976571522667399,Model300,peak2z_length
7,850,15,rsq,standard,0.010417296050854825,5,0.007601336101818079,Model300,peak2z_length
7,1050,15,mae,standard,0.17853059251919182,5,0.009241326992136862,Model301,peak2z_length
7,1050,15,rmse,standard,0.22085105127630217,5,0.011868288819824787,Model301,peak2z_length
7,1050,15,rsq,standard,0.009492642528131647,5,0.006526215593566077,Model301,peak2z_length
7,1250,15,mae,standard,0.17835479709105487,5,0.009209262552541626,Model302,peak2z_length
7,1250,15,rmse,standard,0.22066896771108255,5,0.011991083838397198,Model302,peak2z_length
7,1250,15,rsq,standard,0.010443540583131329,5,0.007358010259715518,Model302,peak2z_length
7,1450,15,mae,standard,0.17776738411171047,5,0.0090741569977658,Model303,peak2z_length
7,1450,15,rmse,standard,0.2201732298181817,5,0.011840243711406535,Model303,peak2z_length
7,1450,15,rsq,standard,0.01165281952858068,5,0.00845336363759642,Model303,peak2z_length
7,1650,15,mae,standard,0.17814171896710268,5,0.009163724200975472,Model304,peak2z_length
7,1650,15,rmse,standard,0.22033943879363233,5,0.011961767985512555,Model304,peak2z_length
7,1650,15,rsq,standard,0.010692824231856647,5,0.006355252240176251,Model304,peak2z_length
8,250,15,mae,standard,0.17915963790014613,5,0.008939927303283633,Model305,peak2z_length
8,250,15,rmse,standard,0.22150742938045226,5,0.011679629026710072,Model305,peak2z_length
8,250,15,rsq,standard,0.011609047657086206,5,0.008200102817338408,Model305,peak2z_length
8,450,15,mae,standard,0.1781799914035825,5,0.009362568471410333,Model306,peak2z_length
8,450,15,rmse,standard,0.22037447060775556,5,0.012083718954602243,Model306,peak2z_length
8,450,15,rsq,standard,0.013762399320425521,5,0.009457726766661862,Model306,peak2z_length
8,650,15,mae,standard,0.17806528952474204,5,0.009330455155995137,Model307,peak2z_length
8,650,15,rmse,standard,0.2202936799028277,5,0.01207746575183105,Model307,peak2z_length
8,650,15,rsq,standard,0.012903816136021951,5,0.008717289027185073,Model307,peak2z_length
8,850,15,mae,standard,0.17778983016945243,5,0.009211389835604208,Model308,peak2z_length
8,850,15,rmse,standard,0.2201536830893009,5,0.011875013186900938,Model308,peak2z_length
8,850,15,rsq,standard,0.011259392410148956,5,0.007172683725082974,Model308,peak2z_length
8,1050,15,mae,standard,0.17809663686552826,5,0.009102287186323874,Model309,peak2z_length
8,1050,15,rmse,standard,0.22037842912534392,5,0.011898572922304776,Model309,peak2z_length
8,1050,15,rsq,standard,0.01105493175689565,5,0.007158499365132069,Model309,peak2z_length
8,1250,15,mae,standard,0.17807528919000593,5,0.00913727099543318,Model310,peak2z_length
8,1250,15,rmse,standard,0.22050969190402175,5,0.011881324983387826,Model310,peak2z_length
8,1250,15,rsq,standard,0.011467344405570172,5,0.008109814436080437,Model310,peak2z_length
8,1450,15,mae,standard,0.17850556665854195,5,0.008986219048210765,Model311,peak2z_length
8,1450,15,rmse,standard,0.22087093717863848,5,0.011745359853965241,Model311,peak2z_length
8,1450,15,rsq,standard,0.010501410637808217,5,0.007846509846860288,Model311,peak2z_length
8,1650,15,mae,standard,0.1783784634030138,5,0.009145228928643776,Model312,peak2z_length
8,1650,15,rmse,standard,0.22073551200321062,5,0.011977167736791005,Model312,peak2z_length
8,1650,15,rsq,standard,0.010823870107923815,5,0.007663773744468376,Model312,peak2z_length
10,250,15,mae,standard,0.1789485320440649,5,0.009163754100855835,Model313,peak2z_length
10,250,15,rmse,standard,0.22118819557266453,5,0.011973030426129433,Model313,peak2z_length
10,250,15,rsq,standard,0.011009670303962332,5,0.006792846973411834,Model313,peak2z_length
10,450,15,mae,standard,0.17846705918290223,5,0.009255948631208615,Model314,peak2z_length
10,450,15,rmse,standard,0.22108770912257814,5,0.012048223516631155,Model314,peak2z_length
10,450,15,rsq,standard,0.010321099168857935,5,0.00604559025266783,Model314,peak2z_length
10,650,15,mae,standard,0.17875643795376686,5,0.009381672783187201,Model315,peak2z_length
10,650,15,rmse,standard,0.2214786484427305,5,0.011974200701167429,Model315,peak2z_length
10,650,15,rsq,standard,0.011155646357613102,5,0.007977735129623223,Model315,peak2z_length
10,850,15,mae,standard,0.17820855229775098,5,0.009203465008625329,Model316,peak2z_length
10,850,15,rmse,standard,0.2205655325329782,5,0.011790238765391613,Model316,peak2z_length
10,850,15,rsq,standard,0.010947058953525825,5,0.007765761083337444,Model316,peak2z_length
10,1050,15,mae,standard,0.17895874157928474,5,0.009004947793874351,Model317,peak2z_length
10,1050,15,rmse,standard,0.22137641170578898,5,0.011625765919469141,Model317,peak2z_length
10,1050,15,rsq,standard,0.009263629583355158,5,0.0066282934096401095,Model317,peak2z_length
10,1250,15,mae,standard,0.1787177302575766,5,0.009164475586293734,Model318,peak2z_length
10,1250,15,rmse,standard,0.22094161630305958,5,0.011918026336061672,Model318,peak2z_length
10,1250,15,rsq,standard,0.01127371328109202,5,0.008453261600329602,Model318,peak2z_length
10,1450,15,mae,standard,0.17862235192361003,5,0.009117153374703634,Model319,peak2z_length
10,1450,15,rmse,standard,0.22129025538983213,5,0.011825518941165836,Model319,peak2z_length
10,1450,15,rsq,standard,0.008704269288147503,5,0.005302327695235022,Model319,peak2z_length
10,1650,15,mae,standard,0.17915039426233198,5,0.00915623027310509,Model320,peak2z_length
10,1650,15,rmse,standard,0.22115495159302004,5,0.011816833958419934,Model320,peak2z_length
10,1650,15,rsq,standard,0.009232311155253612,5,0.0066637021185481215,Model320,peak2z_length
1,250,18,mae,standard,0.17365057044832666,5,0.008825853482907412,Model321,peak2z_length
1,250,18,rmse,standard,0.21547174711578673,5,0.01198524031938518,Model321,peak2z_length
1,250,18,rsq,standard,0.018922271113483227,5,0.013084231902556288,Model321,peak2z_length
1,450,18,mae,standard,0.17377376293070726,5,0.009273375532945188,Model322,peak2z_length
1,450,18,rmse,standard,0.2158444507282304,5,0.012598546542154943,Model322,peak2z_length
1,450,18,rsq,standard,0.017296662684938114,5,0.010113393008555387,Model322,peak2z_length
1,650,18,mae,standard,0.17403912380846415,5,0.008767587476050567,Model323,peak2z_length
1,650,18,rmse,standard,0.21595259748061651,5,0.011853800627985347,Model323,peak2z_length
1,650,18,rsq,standard,0.019807415276324195,5,0.012430680357211087,Model323,peak2z_length
1,850,18,mae,standard,0.17391010115288702,5,0.008812698579776639,Model324,peak2z_length
1,850,18,rmse,standard,0.21579269873621296,5,0.011899150460866582,Model324,peak2z_length
1,850,18,rsq,standard,0.01787847399908744,5,0.010444030227065536,Model324,peak2z_length
1,1050,18,mae,standard,0.1738909762681703,5,0.008716941020489451,Model325,peak2z_length
1,1050,18,rmse,standard,0.2157260750093745,5,0.011908812507670324,Model325,peak2z_length
1,1050,18,rsq,standard,0.016003253194465602,5,0.008840557439330717,Model325,peak2z_length
1,1250,18,mae,standard,0.17381756818442132,5,0.008865939406650139,Model326,peak2z_length
1,1250,18,rmse,standard,0.21576389991622624,5,0.011961469389612619,Model326,peak2z_length
1,1250,18,rsq,standard,0.015665034101822774,5,0.00740554549862123,Model326,peak2z_length
1,1450,18,mae,standard,0.17377852464245674,5,0.008841470370760551,Model327,peak2z_length
1,1450,18,rmse,standard,0.21569845300129675,5,0.011981975694889997,Model327,peak2z_length
1,1450,18,rsq,standard,0.016026950052545424,5,0.009600266644993381,Model327,peak2z_length
1,1650,18,mae,standard,0.1740081523950628,5,0.008957336601965033,Model328,peak2z_length
1,1650,18,rmse,standard,0.21572978293424194,5,0.012099475686792488,Model328,peak2z_length
1,1650,18,rsq,standard,0.014898803248816539,5,0.009008561378526632,Model328,peak2z_length
2,250,18,mae,standard,0.17571646755430353,5,0.008986991934131308,Model329,peak2z_length
2,250,18,rmse,standard,0.21720605253365127,5,0.01191716720731683,Model329,peak2z_length
2,250,18,rsq,standard,0.015140008483998327,5,0.009729459151754802,Model329,peak2z_length
2,450,18,mae,standard,0.17617914275958493,5,0.009021506979146315,Model330,peak2z_length
2,450,18,rmse,standard,0.21827778309595192,5,0.011865620117879434,Model330,peak2z_length
2,450,18,rsq,standard,0.0108017827914586,5,0.007587859499744183,Model330,peak2z_length
2,650,18,mae,standard,0.17539020851896822,5,0.008993605261125021,Model331,peak2z_length
2,650,18,rmse,standard,0.21734843641814744,5,0.011988511742889256,Model331,peak2z_length
2,650,18,rsq,standard,0.016367072951525348,5,0.011487331523198967,Model331,peak2z_length
2,850,18,mae,standard,0.17514264009737648,5,0.009265078995887214,Model332,peak2z_length
2,850,18,rmse,standard,0.2173992611350817,5,0.012217795089367288,Model332,peak2z_length
2,850,18,rsq,standard,0.013135354252995368,5,0.008266693758033393,Model332,peak2z_length
2,1050,18,mae,standard,0.17513424391785798,5,0.008991860396760375,Model333,peak2z_length
2,1050,18,rmse,standard,0.21721383577149309,5,0.01208704407266724,Model333,peak2z_length
2,1050,18,rsq,standard,0.014676649126356588,5,0.00960377557475082,Model333,peak2z_length
2,1250,18,mae,standard,0.17507609094741017,5,0.009009793286732177,Model334,peak2z_length
2,1250,18,rmse,standard,0.21730286320470626,5,0.012009648722688197,Model334,peak2z_length
2,1250,18,rsq,standard,0.014793652492356802,5,0.008007810730655826,Model334,peak2z_length
2,1450,18,mae,standard,0.17503630576603668,5,0.008944944776378631,Model335,peak2z_length
2,1450,18,rmse,standard,0.2170017202985202,5,0.01193413544733804,Model335,peak2z_length
2,1450,18,rsq,standard,0.014322758490893468,5,0.008360883964767939,Model335,peak2z_length
2,1650,18,mae,standard,0.17510396530985686,5,0.009100658318754423,Model336,peak2z_length
2,1650,18,rmse,standard,0.21721892758939518,5,0.012005518115549759,Model336,peak2z_length
2,1650,18,rsq,standard,0.012542288959338548,5,0.0076922380815848766,Model336,peak2z_length
3,250,18,mae,standard,0.1764080880749013,5,0.008942273915981899,Model337,peak2z_length
3,250,18,rmse,standard,0.21826941762712235,5,0.011806051620246429,Model337,peak2z_length
3,250,18,rsq,standard,0.014968509482620487,5,0.010081738744157527,Model337,peak2z_length
3,450,18,mae,standard,0.17607108365035254,5,0.00926513343404632,Model338,peak2z_length
3,450,18,rmse,standard,0.21874206885109937,5,0.012145780494086511,Model338,peak2z_length
3,450,18,rsq,standard,0.013867634576597069,5,0.009121107434459354,Model338,peak2z_length
3,650,18,mae,standard,0.17627146471109653,5,0.009138178504661426,Model339,peak2z_length
3,650,18,rmse,standard,0.2184922450578853,5,0.012092079321653,Model339,peak2z_length
3,650,18,rsq,standard,0.012611218454377848,5,0.008919733657442573,Model339,peak2z_length
3,850,18,mae,standard,0.17639609438744727,5,0.009172510759021963,Model340,peak2z_length
3,850,18,rmse,standard,0.21884387883575807,5,0.01204262931511317,Model340,peak2z_length
3,850,18,rsq,standard,0.010478955150133275,5,0.006976833990308039,Model340,peak2z_length
3,1050,18,mae,standard,0.17608745102431264,5,0.008819503793273988,Model341,peak2z_length
3,1050,18,rmse,standard,0.21838729952652577,5,0.011791107670415102,Model341,peak2z_length
3,1050,18,rsq,standard,0.012782520167029639,5,0.00908322944805118,Model341,peak2z_length
3,1250,18,mae,standard,0.17649381553582477,5,0.009348071782954834,Model342,peak2z_length
3,1250,18,rmse,standard,0.21868824113593455,5,0.012209242428973116,Model342,peak2z_length
