predictor,PrcIncMSE,metric,region,iteration
swe.p_amj.previous,3.9770939819241367,zeroflowfirst,South Great Plains,4
p.pet_jas.previous,7.773247097425513,zeroflowfirst,South Great Plains,4
swe.p_jas.previous,-0.4598776307801024,zeroflowfirst,South Great Plains,4
p.pet_ond.previous,11.584607237093126,zeroflowfirst,South Great Plains,4
swe.p_ond.previous,9.137284248589582,zeroflowfirst,South Great Plains,4
dams_n,11.96633103208045,zeroflowfirst,South Great Plains,4
maxstorage_af,12.704771622492254,zeroflowfirst,South Great Plains,4
normstorage_af,13.716421398851223,zeroflowfirst,South Great Plains,4
majordams_n,10.042129020335397,zeroflowfirst,South Great Plains,4
wuse_mm,14.158892458574375,zeroflowfirst,South Great Plains,4
irrig_prc,14.755539282167682,zeroflowfirst,South Great Plains,4
lulc_water_prc,11.406468431540672,zeroflowfirst,South Great Plains,4
lulc_dev_prc,12.973792745995802,zeroflowfirst,South Great Plains,4
lulc_wetland_prc,13.584377199539508,zeroflowfirst,South Great Plains,4
lulc_forest_prc,19.380374589601242,zeroflowfirst,South Great Plains,4
lulc_barren_prc,11.433958510871838,zeroflowfirst,South Great Plains,4
lulc_grass_prc,16.984741718054064,zeroflowfirst,South Great Plains,4
lulc_ag_prc,15.916681268106233,zeroflowfirst,South Great Plains,4
drain_sqkm,14.13917095533794,zeroflowfirst,South Great Plains,4
elev_mean_m_basin,16.09980572692232,zeroflowfirst,South Great Plains,4
slope_pct,22.868651756832406,zeroflowfirst,South Great Plains,4
awcave,9.198966980934708,zeroflowfirst,South Great Plains,4
permave,20.47751915384006,zeroflowfirst,South Great Plains,4
topwet,17.762169578360187,zeroflowfirst,South Great Plains,4
depth_bedrock_m,11.424696131922673,zeroflowfirst,South Great Plains,4
porosity,15.989931966152046,zeroflowfirst,South Great Plains,4
storage_m,9.98334998079567,zeroflowfirst,South Great Plains,4
clayave,13.873198523059932,zeroflowfirst,South Great Plains,4
siltave,11.10245933906884,zeroflowfirst,South Great Plains,4
sandave,12.156814765837291,zeroflowfirst,South Great Plains,4
p_mm_cy,7.860724645297829,zeroflowfirst,South Great Plains,5
p_mm_jas,5.668492979429454,zeroflowfirst,South Great Plains,5
p_mm_ond,8.780148838476794,zeroflowfirst,South Great Plains,5
p_mm_jfm,9.171625431144887,zeroflowfirst,South Great Plains,5
p_mm_amj,11.601755298217533,zeroflowfirst,South Great Plains,5
pet_mm_cy,8.654924638349804,zeroflowfirst,South Great Plains,5
pet_mm_jas,8.0130674862692,zeroflowfirst,South Great Plains,5
